InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
565466,23267,SET OF 4 SANTA PLACE SETTINGS,12,05/09/2011 09:48,1.25,12422.0,Australia
577356,22470,HEART OF WICKER LARGE,12,18/11/2011 15:53,2.95,16350.0,United Kingdom
576063,21770,OPEN CLOSED METAL SIGN,4,13/11/2011 15:37,4.95,15502.0,United Kingdom
564313,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,24/08/2011 12:54,0.55,13728.0,United Kingdom
565466,23202,JUMBO BAG VINTAGE LEAF,10,05/09/2011 09:48,2.08,12422.0,Australia
572305,23415,HOME SWEET HOME HOOK,1,23/10/2011 15:09,1.65,17131.0,United Kingdom
572124,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,48,21/10/2011 08:47,0.29,14156.0,EIRE
563368,23206,LUNCH BAG APPLE DESIGN,10,16/08/2011 09:00,1.65,13995.0,United Kingdom
569836,22273,FELTCRAFT DOLL MOLLY,12,06/10/2011 13:06,2.95,12910.0,United Kingdom
566425,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/09/2011 14:22,2.95,16458.0,United Kingdom
575581,23395,BELLE JARDINIERE CUSHION COVER,4,10/11/2011 11:53,3.75,12659.0,France
558430,23199,JUMBO BAG APPLES,10,29/06/2011 12:12,2.08,13238.0,United Kingdom
562769,85099C,JUMBO  BAG BAROQUE BLACK WHITE,20,09/08/2011 10:52,2.08,14409.0,United Kingdom
572462,20679,EDWARDIAN PARASOL RED,12,24/10/2011 13:06,5.95,18240.0,United Kingdom
576063,22698,PINK REGENCY TEACUP AND SAUCER,24,13/11/2011 15:37,2.55,15502.0,United Kingdom
566026,23393,HOME SWEET HOME CUSHION COVER ,4,08/09/2011 12:56,3.75,15618.0,United Kingdom
563180,75049L,LARGE CIRCULAR MIRROR MOBILE,24,12/08/2011 14:25,1.25,16209.0,United Kingdom
558686,21668,RED STRIPE CERAMIC DRAWER KNOB,12,01/07/2011 11:33,1.25,17706.0,United Kingdom
565144,23203,JUMBO BAG VINTAGE DOILY ,20,01/09/2011 13:50,2.08,16456.0,United Kingdom
558430,22386,JUMBO BAG PINK POLKADOT,10,29/06/2011 12:12,2.08,13238.0,United Kingdom
567756,23296,SET OF 6 TEA TIME BAKING CASES,40,22/09/2011 10:52,1.25,12678.0,France
573008,21787,RAIN PONCHO RETROSPOT,24,27/10/2011 12:26,0.65,12901.0,United Kingdom
558896,20725,LUNCH BAG RED RETROSPOT,1,04/07/2011 15:55,1.65,,United Kingdom
570864,85099B,JUMBO BAG RED RETROSPOT,20,12/10/2011 15:41,2.08,16945.0,United Kingdom
560284,21671,RED SPOT CERAMIC DRAWER KNOB,12,18/07/2011 09:15,1.25,13705.0,United Kingdom
560897,22216,T-LIGHT HOLDER WHITE LACE,24,21/07/2011 17:26,0.85,12971.0,United Kingdom
575633,85014A,BLACK/BLUE POLKADOT UMBRELLA,4,10/11/2011 13:44,5.95,15355.0,United Kingdom
562769,85099B,JUMBO BAG RED RETROSPOT,20,09/08/2011 10:52,2.08,14409.0,United Kingdom
558111,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,26/06/2011 16:06,8.95,17114.0,United Kingdom
558896,20726,LUNCH BAG WOODLAND,1,04/07/2011 15:55,1.65,,United Kingdom
569845,23394,POSTE FRANCE CUSHION COVER,4,06/10/2011 13:41,3.75,14819.0,United Kingdom
560026,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,14/07/2011 13:11,1.25,16928.0,United Kingdom
576824,22273,FELTCRAFT DOLL MOLLY,24,16/11/2011 14:26,2.95,12910.0,United Kingdom
562107,20996,JAZZ HEARTS ADDRESS BOOK,192,02/08/2011 15:29,0.19,13805.0,United Kingdom
570101,23309,SET OF 60 I LOVE LONDON CAKE CASES ,48,07/10/2011 12:14,0.55,14560.0,United Kingdom
559092,79000,MOROCCAN TEA GLASS,12,06/07/2011 10:48,0.85,16829.0,United Kingdom
565673,23323,WHITE WICKER STAR ,12,06/09/2011 09:45,2.1,14441.0,United Kingdom
555525,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,05/06/2011 11:40,2.08,14709.0,United Kingdom
557961,23199,JUMBO BAG APPLES,10,24/06/2011 08:40,2.08,18257.0,United Kingdom
566284,23203,JUMBO BAG VINTAGE DOILY ,10,11/09/2011 14:49,2.08,14825.0,United Kingdom
572462,15056BL,EDWARDIAN PARASOL BLACK,60,24/10/2011 13:06,4.95,18240.0,United Kingdom
575501,22297,HEART IVORY TRELLIS SMALL,24,10/11/2011 09:59,1.25,16218.0,United Kingdom
563033,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,6,11/08/2011 14:48,1.25,16928.0,United Kingdom
566054,22382,LUNCH BAG SPACEBOY DESIGN ,20,08/09/2011 15:04,1.65,12592.0,Germany
575673,22457,NATURAL SLATE HEART CHALKBOARD ,12,10/11/2011 15:04,2.95,14863.0,United Kingdom
561075,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,24/07/2011 15:51,2.08,16458.0,United Kingdom
565673,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,06/09/2011 09:45,4.25,14441.0,United Kingdom
566425,23209,LUNCH BAG VINTAGE DOILY ,10,12/09/2011 14:22,1.65,16458.0,United Kingdom
572874,22112,CHOCOLATE HOT WATER BOTTLE,24,26/10/2011 13:28,4.25,13408.0,United Kingdom
565417,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,04/09/2011 12:04,1.45,15738.0,United Kingdom
565417,47590A,BLUE HAPPY BIRTHDAY BUNTING,18,04/09/2011 12:04,5.45,15738.0,United Kingdom
577179,21523,DOORMAT FANCY FONT HOME SWEET HOME,4,18/11/2011 11:20,8.25,18061.0,United Kingdom
575971,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,13/11/2011 13:00,1.65,13700.0,United Kingdom
569321,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,03/10/2011 12:23,1.45,,United Kingdom
565673,21174,POTTERING IN THE SHED METAL SIGN,12,06/09/2011 09:45,2.08,14441.0,United Kingdom
573746,22386,JUMBO BAG PINK POLKADOT,30,01/11/2011 09:01,2.08,13461.0,United Kingdom
564313,85066,CREAM SWEETHEART MINI CHEST,2,24/08/2011 12:54,12.75,13728.0,United Kingdom
566189,47599B,BLUE PARTY BAGS ,6,09/09/2011 13:19,2.1,17800.0,United Kingdom
564473,22382,LUNCH BAG SPACEBOY DESIGN ,20,25/08/2011 12:33,1.65,16722.0,United Kingdom
563711,21668,RED STRIPE CERAMIC DRAWER KNOB,12,18/08/2011 15:41,1.25,16928.0,United Kingdom
574756,21931,JUMBO STORAGE BAG SUKI,10,07/11/2011 09:40,2.08,13534.0,United Kingdom
564058,22865,HAND WARMER OWL DESIGN,12,22/08/2011 14:23,2.1,17676.0,United Kingdom
567756,23293,SET OF 12 FAIRY CAKE BAKING CASES,56,22/09/2011 10:52,0.83,12678.0,France
575971,22311,OFFICE MUG WARMER BLACK+SILVER ,6,13/11/2011 13:00,2.95,13700.0,United Kingdom
563368,20726,LUNCH BAG WOODLAND,10,16/08/2011 09:00,1.65,13995.0,United Kingdom
557794,47599A,PINK PARTY BAGS,12,23/06/2011 09:08,2.1,16287.0,United Kingdom
574039,21989,PACK OF 20 SKULL PAPER NAPKINS,8,02/11/2011 12:57,0.85,17800.0,United Kingdom
564351,23298,SPOTTY BUNTING,50,24/08/2011 14:59,4.15,13881.0,United Kingdom
567508,23029,DRAWER KNOB CRACKLE GLAZE GREEN,12,20/09/2011 14:50,1.65,17724.0,United Kingdom
570101,48138,DOORMAT UNION FLAG,2,07/10/2011 12:14,8.25,14560.0,United Kingdom
571410,82482,WOODEN PICTURE FRAME WHITE FINISH,6,17/10/2011 12:32,2.95,17527.0,United Kingdom
574348,22867,HAND WARMER BIRD DESIGN,36,04/11/2011 10:28,2.1,13756.0,United Kingdom
559006,47566,PARTY BUNTING,8,05/07/2011 12:41,4.95,14905.0,United Kingdom
562138,21534,DAIRY MAID LARGE MILK JUG,12,03/08/2011 10:04,4.25,14737.0,United Kingdom
569126,C2,CARRIAGE,1,30/09/2011 13:28,50.0,13347.0,United Kingdom
570602,23532,WALL ART WORK REST AND PLAY  ,3,11/10/2011 12:17,4.95,14141.0,United Kingdom
562462,23206,LUNCH BAG APPLE DESIGN,50,05/08/2011 11:21,1.45,16029.0,United Kingdom
568515,22950,36 DOILIES VINTAGE CHRISTMAS,24,27/09/2011 12:44,1.45,14466.0,United Kingdom
575673,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,10/11/2011 15:04,1.45,14863.0,United Kingdom
574282,23444,Next Day Carriage,1,03/11/2011 14:52,15.0,15612.0,United Kingdom
565673,23355,HOT WATER BOTTLE KEEP CALM,12,06/09/2011 09:45,4.95,14441.0,United Kingdom
565144,20712,JUMBO BAG WOODLAND ANIMALS,10,01/09/2011 13:50,2.08,16456.0,United Kingdom
572657,23199,JUMBO BAG APPLES,10,25/10/2011 12:27,2.08,15615.0,United Kingdom
567370,84991,60 TEATIME FAIRY CAKE CASES,24,20/09/2011 09:13,0.55,14236.0,United Kingdom
566189,22931,BAKING MOULD HEART WHITE CHOCOLATE,1,09/09/2011 13:19,2.55,17800.0,United Kingdom
557794,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,16,23/06/2011 09:08,0.42,16287.0,United Kingdom
569321,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,16,03/10/2011 12:23,1.25,,United Kingdom
562769,22384,LUNCH BAG PINK POLKADOT,10,09/08/2011 10:52,1.65,14409.0,United Kingdom
563374,47590B,PINK HAPPY BIRTHDAY BUNTING,4,16/08/2011 10:03,5.45,13953.0,United Kingdom
575501,23583,LUNCH BAG PAISLEY PARK  ,30,10/11/2011 09:59,1.65,16218.0,United Kingdom
574756,23322,LARGE WHITE HEART OF WICKER,6,07/11/2011 09:40,2.95,13534.0,United Kingdom
572124,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,72,21/10/2011 08:47,0.29,14156.0,EIRE
568685,23000,TRAVEL CARD WALLET TRANSPORT,96,28/09/2011 14:21,0.42,16394.0,United Kingdom
558896,22384,LUNCH BAG PINK POLKADOT,1,04/07/2011 15:55,1.65,,United Kingdom
558418,84991,60 TEATIME FAIRY CAKE CASES,12,29/06/2011 11:35,0.42,12901.0,United Kingdom
574756,21524,DOORMAT SPOTTY HOME SWEET HOME,4,07/11/2011 09:40,8.25,13534.0,United Kingdom
556203,23084,RABBIT NIGHT LIGHT,12,09/06/2011 13:09,2.08,12399.0,Belgium
573746,85099B,JUMBO BAG RED RETROSPOT,30,01/11/2011 09:01,2.08,13461.0,United Kingdom
559707,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,12/07/2011 10:04,1.49,12358.0,Austria
562093,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,18,02/08/2011 12:59,1.85,13777.0,United Kingdom
560820,21213,PACK OF 72 SKULL CAKE CASES,1,21/07/2011 10:59,0.55,17811.0,United Kingdom
563011,22197,POPCORN HOLDER,24,11/08/2011 12:00,0.85,16283.0,United Kingdom
562138,22427,ENAMEL FLOWER JUG CREAM,24,03/08/2011 10:04,5.45,14737.0,United Kingdom
564902,21179,NO JUNK MAIL METAL SIGN,24,31/08/2011 11:50,0.39,18198.0,United Kingdom
575581,85015,SET OF 12  VINTAGE POSTCARD SET,24,10/11/2011 11:53,0.65,12659.0,France
565673,23322,LARGE WHITE HEART OF WICKER,6,06/09/2011 09:45,2.95,14441.0,United Kingdom
563504,22384,LUNCH BAG PINK POLKADOT,20,17/08/2011 09:16,1.65,16218.0,United Kingdom
556936,20718,RED RETROSPOT SHOPPER BAG,1,15/06/2011 16:04,1.25,,United Kingdom
555571,21671,RED SPOT CERAMIC DRAWER KNOB,12,05/06/2011 15:36,1.25,15462.0,United Kingdom
575480,15056BL,EDWARDIAN PARASOL BLACK,3,09/11/2011 16:26,5.95,15594.0,United Kingdom
563371,22384,LUNCH BAG PINK POLKADOT,10,16/08/2011 09:39,1.65,14006.0,United Kingdom
562093,20725,LUNCH BAG RED RETROSPOT,20,02/08/2011 12:59,1.45,13777.0,United Kingdom
558686,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,4,01/07/2011 11:33,3.75,17706.0,United Kingdom
567941,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,22/09/2011 18:24,2.1,13519.0,United Kingdom
559092,21880,RED RETROSPOT TAPE,12,06/07/2011 10:48,0.65,16829.0,United Kingdom
569126,23249,VINTAGE RED ENAMEL TRIM PLATE,36,30/09/2011 13:28,1.65,13347.0,United Kingdom
575501,22650,CERAMIC PIRATE CHEST MONEY BANK,12,10/11/2011 09:59,1.45,16218.0,United Kingdom
570864,23344,JUMBO BAG 50'S CHRISTMAS ,30,12/10/2011 15:41,2.08,16945.0,United Kingdom
561120,20713,JUMBO BAG OWLS,10,25/07/2011 12:50,2.08,15835.0,United Kingdom
566718,15056N,EDWARDIAN PARASOL NATURAL,24,14/09/2011 12:25,5.95,15854.0,United Kingdom
560924,22960,JAM MAKING SET WITH JARS,72,22/07/2011 09:01,3.75,15061.0,United Kingdom
573746,23344,JUMBO BAG 50'S CHRISTMAS ,30,01/11/2011 09:01,2.08,13461.0,United Kingdom
563150,20983,12 PENCILS TALL TUBE RED RETROSPOT,24,12/08/2011 11:41,0.85,15192.0,United Kingdom
569333,23203,JUMBO BAG VINTAGE DOILY ,10,03/10/2011 13:49,2.08,13431.0,United Kingdom
560284,23032,DRAWER KNOB CRACKLE GLAZE IVORY,6,18/07/2011 09:15,1.65,13705.0,United Kingdom
573371,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,30/10/2011 13:34,0.85,13113.0,United Kingdom
558896,22382,LUNCH BAG SPACEBOY DESIGN ,1,04/07/2011 15:55,1.65,,United Kingdom
558557,22726,ALARM CLOCK BAKELIKE GREEN,12,30/06/2011 13:17,3.75,13282.0,United Kingdom
567370,21212,PACK OF 72 RETROSPOT CAKE CASES,24,20/09/2011 09:13,0.55,14236.0,United Kingdom
562769,85099F,JUMBO BAG STRAWBERRY,10,09/08/2011 10:52,2.08,14409.0,United Kingdom
566284,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,11/09/2011 14:49,2.95,14825.0,United Kingdom
576063,22350,ILLUSTRATED CAT BOWL ,6,13/11/2011 15:37,2.55,15502.0,United Kingdom
564351,21704,BAG 250g SWIRLY MARBLES,72,24/08/2011 14:59,0.72,13881.0,United Kingdom
574039,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,2,02/11/2011 12:57,0.85,17800.0,United Kingdom
574039,47599B,BLUE PARTY BAGS ,6,02/11/2011 12:57,2.1,17800.0,United Kingdom
575673,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,10/11/2011 15:04,1.25,14863.0,United Kingdom
559006,85099B,JUMBO BAG RED RETROSPOT,10,05/07/2011 12:41,2.08,14905.0,United Kingdom
556130,21243,PINK  POLKADOT PLATE ,8,09/06/2011 10:48,1.69,15738.0,United Kingdom
568685,22999,TRAVEL CARD WALLET VINTAGE LEAF,72,28/09/2011 14:21,0.42,16394.0,United Kingdom
563374,62018,SOMBRERO ,200,16/08/2011 10:03,1.25,13953.0,United Kingdom
577338,22489,PACK OF 12 TRADITIONAL CRAYONS,24,18/11/2011 14:52,0.42,17650.0,United Kingdom
557794,20974,12 PENCILS SMALL TUBE SKULL,24,23/06/2011 09:08,0.65,16287.0,United Kingdom
571430,22634,CHILDS BREAKFAST SET SPACEBOY ,2,17/10/2011 12:51,9.95,13090.0,United Kingdom
564351,23245,SET OF 3 REGENCY CAKE TINS,16,24/08/2011 14:59,4.15,13881.0,United Kingdom
568685,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,28/09/2011 14:21,0.42,16394.0,United Kingdom
559927,21671,RED SPOT CERAMIC DRAWER KNOB,96,13/07/2011 17:03,1.06,17567.0,United Kingdom
555571,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,05/06/2011 15:36,1.25,15462.0,United Kingdom
561075,22356,CHARLOTTE BAG PINK POLKADOT,10,24/07/2011 15:51,0.85,16458.0,United Kingdom
565093,22423,REGENCY CAKESTAND 3 TIER,16,01/09/2011 10:38,10.95,13408.0,United Kingdom
562138,21621,VINTAGE UNION JACK BUNTING,20,03/08/2011 10:04,8.5,14737.0,United Kingdom
558562,20728,LUNCH BAG CARS BLUE,20,30/06/2011 13:28,1.65,16401.0,United Kingdom
569850,22197,POPCORN HOLDER,200,06/10/2011 13:59,0.72,16432.0,United Kingdom
555861,21931,JUMBO STORAGE BAG SUKI,20,07/06/2011 14:27,2.08,12990.0,United Kingdom
565673,22119,PEACE WOODEN BLOCK LETTERS,3,06/09/2011 09:45,6.95,14441.0,United Kingdom
576916,21485,RETROSPOT HEART HOT WATER BOTTLE,9,17/11/2011 10:24,4.95,14655.0,United Kingdom
569845,22423,REGENCY CAKESTAND 3 TIER,4,06/10/2011 13:41,12.75,14819.0,United Kingdom
564351,22961,JAM MAKING SET PRINTED,96,24/08/2011 14:59,1.25,13881.0,United Kingdom
577179,21116,OWL DOORSTOP,12,18/11/2011 11:20,4.95,18061.0,United Kingdom
566189,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,09/09/2011 13:19,1.25,17800.0,United Kingdom
572657,23581,JUMBO BAG PAISLEY PARK,10,25/10/2011 12:27,2.08,15615.0,United Kingdom
558686,85099B,JUMBO BAG RED RETROSPOT,10,01/07/2011 11:33,2.08,17706.0,United Kingdom
572874,22745,POPPY'S PLAYHOUSE BEDROOM ,12,26/10/2011 13:28,2.1,13408.0,United Kingdom
566284,23344,JUMBO BAG 50'S CHRISTMAS ,10,11/09/2011 14:49,2.08,14825.0,United Kingdom
563504,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,17/08/2011 09:16,2.08,16218.0,United Kingdom
575501,20725,LUNCH BAG RED RETROSPOT,20,10/11/2011 09:59,1.65,16218.0,United Kingdom
563212,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,14/08/2011 12:41,1.25,17800.0,United Kingdom
570101,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,07/10/2011 12:14,0.55,14560.0,United Kingdom
567756,85053,FRENCH ENAMEL CANDLEHOLDER,12,22/09/2011 10:52,2.1,12678.0,France
560026,23033,DRAWER KNOB CERAMIC RED,8,14/07/2011 13:11,1.45,16928.0,United Kingdom
555861,85099F,JUMBO BAG STRAWBERRY,20,07/06/2011 14:27,2.08,12990.0,United Kingdom
563150,15036,ASSORTED COLOURS SILK FAN,36,12/08/2011 11:41,0.83,15192.0,United Kingdom
577218,22457,NATURAL SLATE HEART CHALKBOARD ,6,18/11/2011 12:02,2.95,13117.0,United Kingdom
560284,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,18/07/2011 09:15,1.25,13705.0,United Kingdom
572462,16008,SMALL FOLDING SCISSOR(POINTED EDGE),24,24/10/2011 13:06,0.12,18240.0,United Kingdom
562107,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,144,02/08/2011 15:29,0.42,13805.0,United Kingdom
569321,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,03/10/2011 12:23,1.25,,United Kingdom
561202,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,25/07/2011 15:14,1.65,17705.0,United Kingdom
568515,21976,PACK OF 60 MUSHROOM CAKE CASES,24,27/09/2011 12:44,0.55,14466.0,United Kingdom
558418,22971,QUEENS GUARD COFFEE MUG,24,29/06/2011 11:35,2.55,12901.0,United Kingdom
570602,23543,WALL ART KEEP CALM ,6,11/10/2011 12:17,7.45,14141.0,United Kingdom
576063,23171,REGENCY TEA PLATE GREEN ,12,13/11/2011 15:37,1.65,15502.0,United Kingdom
557772,82482,WOODEN PICTURE FRAME WHITE FINISH,6,22/06/2011 14:47,2.55,16458.0,United Kingdom
561120,23199,JUMBO BAG APPLES,10,25/07/2011 12:50,2.08,15835.0,United Kingdom
563180,22464,HANGING METAL HEART LANTERN,12,12/08/2011 14:25,1.65,16209.0,United Kingdom
558111,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,26/06/2011 16:06,6.75,17114.0,United Kingdom
574513,21524,DOORMAT SPOTTY HOME SWEET HOME,10,04/11/2011 13:31,7.08,15291.0,United Kingdom
575673,23108,SET OF 10 LED DOLLY LIGHTS,12,10/11/2011 15:04,5.39,14863.0,United Kingdom
576063,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,13/11/2011 15:37,4.25,15502.0,United Kingdom
570101,23159,SET OF 5 PANCAKE DAY MAGNETS,12,07/10/2011 12:14,2.08,14560.0,United Kingdom
576063,22699,ROSES REGENCY TEACUP AND SAUCER ,24,13/11/2011 15:37,2.55,15502.0,United Kingdom
